experiment,script,task_type,baseline_mode,dataset_sample_index,reference_text,predicted_text,model_name,input_text,voice_condition,input_sampling_rate,saved_sampling_rate,output_audio_path,output_text_path,output_figure_path,runtime_sec,timestamp,notes,source_csv,workflow_name,sample_index,audio_duration_sec,predicted_text_raw,predicted_text_normalized,reference_text_raw,reference_text_normalized,wer,cer,inference_time_sec,sub_experiment,resampling_rate,decode_policy,predicted_text_clean,raw_wer,raw_cer,clean_wer,clean_cer,chunk_length_s,batch_size,timestamp_mode,input_duration_sec,num_segments,total_words,total_characters,mean_segment_duration_sec,transcript_text,transcript_similarity_to_baseline,text_tag,speaker_condition,speaker_embedding_source,spectrogram_path,waveform_path,spectrogram_frames,spectrogram_bins,waveform_duration_sec,sample_rate_saved,waveform_rms,generation_time_sec,seed,speaking_rate,output_path,waveform_num_samples,prompt_mode,voice_preset,model_sample_rate,saved_sample_rate,save_rate_mode,round_trip_transcription,round_trip_wer,system_id,source_script,asr_evaluator,round_trip_cer,controllability_mode,reused_from_experiment
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:22,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,432.0,8.448,i there i'm calling about a business line algebrain if i get some inf,i there i m calling about a business line algebrain if i get some inf,hi there I'm calling about a business loan I was wondering if I could get some information from you please,hi there i m calling about a business loan i was wondering if i could get some information from you please,0.4761904761904761,0.4245283018867924,1.3269228859999205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:24,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,32.0,8.12,you need to make a payment and utter a jew payment you,you need to make a payment and utter a jew payment you,I need to make a payment an overdue payment,i need to make a payment an overdue payment,0.6666666666666666,0.3720930232558139,1.2711729459997514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:24,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,30.0,1.9505,the old pianist,the old pianist,bill payment,bill payment,1.5,0.9166666666666666,0.3814737029997559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:26,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,95.0,14.933375,oh i there i'm objects discovered that my card has gone missing and i,oh i there i m objects discovered that my card has gone missing and i,oh hi there I've just discovered that my card has gone missing and ID like to freeze my car so that no transaction connect her can you help me help me with that please thanks,oh hi there i ve just discovered that my card has gone missing and id like to freeze my car so that no transaction connect her can you help me help me with that please thanks,0.6944444444444444,0.6551724137931034,1.655757292999624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:27,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,223.0,6.997375,why i let you change the address on my countenance why i let you chan,why i let you change the address on my countenance why i let you chan,hi I just said the address of my come please,hi i just said the address of my come please,1.1,0.8863636363636364,1.0497573729999203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:28,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,238.0,5.461375,hello i was just wondering if i could please change my address thank,hello i was just wondering if i could please change my address thank,hello I was just wondering if I could please change my address thank you,hello i was just wondering if i could please change my address thank you,0.0714285714285714,0.0555555555555555,0.986489232999702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:29,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,517.0,4.864,hello i was wondering if you could please show me my latest transacti,hello i was wondering if you could please show me my latest transacti,hello I was wondering if you could please show me my latest transaction,hello i was wondering if you could please show me my latest transaction,0.0769230769230769,0.028169014084507,0.9470888409996404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:30,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,616.0,3.901,i'm just wondering how i can deposit money into the atown,i m just wondering how i can deposit money into the atown,I'm just wondering how I can deposit money into the account,i m just wondering how i can deposit money into the account,0.0833333333333333,0.0677966101694915,0.7841702229998191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:30,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,27.0,6.912,i yes i'd like to pay my bill today using a criticut,i yes i d like to pay my bill today using a criticut,yes ID like to pay my bill today using a credit card,yes id like to pay my bill today using a credit card,0.4166666666666667,0.173076923076923,0.8744925549999607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:32,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,574.0,19.370625,whom i sold to do i am trying to pay lodge payment if i have lots of,whom i sold to do i am trying to pay lodge payment if i have lots of,hi I'm traffic lights payment prefer lots of money I do not know what to do with my messages and apparently chords,hi i m traffic lights payment prefer lots of money i do not know what to do with my messages and apparently chords,0.9130434782608696,0.7456140350877193,2.0000958659993557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:33,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,203.0,7.594625,my address i want to change my address my address,my address i want to change my address my address,my address I want to change my address,my address i want to change my address,0.25,0.2894736842105263,0.9199618410002586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:34,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,429.0,3.584,i'm going to find out about new business loans,i m going to find out about new business loans,I'm calling to find out about new business loans,i m calling to find out about new business loans,0.1,0.0833333333333333,0.6685668469999655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:36,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,225.0,12.074375,here i'm just calling her about my address i've recently moved and i',here i m just calling her about my address i ve recently moved and i,hey there I'm just calling about my address I've recently moved and I'm just needing to change it hopefully you can just lend me a hand with that one thanks,hey there i m just calling about my address i ve recently moved and i m just needing to change it hopefully you can just lend me a hand with that one thanks,0.6363636363636364,0.6153846153846154,1.6965358990000825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2_shortform_asr,GA20E,,,,,,microsoft/speecht5_asr,,,16000.0,,,,,,2026-04-04 00:43:37,,group_a_asr/exp2_shortform_asr/exp2_shortform_asr.csv,ga20e_speecht5_asr,459.0,4.522625,either on i've a question about an existing loan,either on i ve a question about an existing loan,hi there I have a question about the existing loan,hi there i have a question about the existing loan,0.4,0.2,1.0567443690006255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:40,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,25.0,, I'm Amisa Paybill. I like to make payment.,i m amisa paybill i like to make payment,,i need to pay a bill id like to make payment,,,0.371748686000501,3A,8000.0,clean, I'm Amisa Paybill. I like to make payment.,0.5454545454545454,0.25,0.5454545454545454,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:40,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,281.0,, I want to open a joint account.,i want to open a joint account,,i want to open a joint account,,,0.2358883679999053,3A,8000.0,clean, I want to open a joint account.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:41,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,250.0,, I'm going to have a phase and I need to take my credit card book so I can have a phase.,i m going to have a phase and i need to take my credit card book so i can have a phase,,i m going overseas and i need to check my credit card works ok but ok overseas,,,0.5722646330004864,3A,8000.0,clean, I'm going to have a phase and I need to take my credit card book so I can have a phase.,0.7058823529411765,0.4358974358974359,0.7058823529411765,0.4358974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:41,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,228.0,, I need to change my address.,i need to change my address,,i need to change my address,,,0.2544177150002724,3A,8000.0,clean, I need to change my address.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:42,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,142.0,," I need to get some money here tomorrow and I'm just wondering, what's your next one? I'll give you a go from the couch, thanks.",i need to get some money here tomorrow and i m just wondering what s your next one i ll give you a go from the couch thanks,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,0.6363902560005954,3A,8000.0,clean," I need to get some money here tomorrow and I'm just wondering, what's your next one? I'll give you a go from the couch, thanks.",0.5217391304347826,0.3660714285714285,0.5217391304347826,0.3660714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:42,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,104.0,, The app isn't working.,the app isn t working,,the app isn t working,,,0.1979169979995276,3A,8000.0,clean, The app isn't working.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:43,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,558.0,," Hello, I'm just calling about setting up a direct edit. I'm just hoping that you could help me out. I'm going to do this on the app and I just want to talk to someone about it to help me set everything up.",hello i m just calling about setting up a direct edit i m just hoping that you could help me out i m going to do this on the app and i just want to talk to someone about it to help me set everything up,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,1.018500233999475,3A,8000.0,clean," Hello, I'm just calling about setting up a direct edit. I'm just hoping that you could help me out. I'm going to do this on the app and I just want to talk to someone about it to help me set everything up.",0.2291666666666666,0.1394230769230769,0.2291666666666666,0.1394230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:43,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,89.0,," I wanted to wash my card, so I need a freezer to stop all transactions. Can you please do that for me?",i wanted to wash my card so i need a freezer to stop all transactions can you please do that for me,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,0.5143380680001428,3A,8000.0,clean," I wanted to wash my card, so I need a freezer to stop all transactions. Can you please do that for me?",0.3333333333333333,0.25,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:44,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,604.0,," Yeah, yeah, I'm making a large purchase online at Cecil, sending an SMS to the application guide or something. I'm not sure how that works. Could you explain that? Thanks.",yeah yeah i m making a large purchase online at cecil sending an sms to the application guide or something i m not sure how that works could you explain that thanks,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,0.7752913659996921,3A,8000.0,clean," Yeah, yeah, I'm making a large purchase online at Cecil, sending an SMS to the application guide or something. I'm not sure how that works. Could you explain that? Thanks.",0.4838709677419355,0.2451612903225806,0.4838709677419355,0.2451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:45,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,432.0,," Hi there, I'm going to verify all the information from the site.",hi there i m going to verify all the information from the site,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.3670032780000838,3A,8000.0,clean," Hi there, I'm going to verify all the information from the site.",0.7142857142857143,0.5377358490566038,0.7142857142857143,0.5377358490566038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:45,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,25.0,, I need to pay a bill. I'd like to make payment.,i need to pay a bill i d like to make payment,,i need to pay a bill id like to make payment,,,0.3413074899999628,3A,16000.0,clean, I need to pay a bill. I'd like to make payment.,0.1818181818181818,0.0227272727272727,0.1818181818181818,0.0227272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:45,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,281.0,, I want to open a joint account.,i want to open a joint account,,i want to open a joint account,,,0.2550484999992477,3A,16000.0,clean, I want to open a joint account.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:46,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,250.0,, I'm going overseas and I need to check my credit card works okay? Okay overseas.,i m going overseas and i need to check my credit card works okay okay overseas,,i m going overseas and i need to check my credit card works ok but ok overseas,,,0.4359257769992837,3A,16000.0,clean, I'm going overseas and I need to check my credit card works okay? Okay overseas.,0.1764705882352941,0.0769230769230769,0.1764705882352941,0.0769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:46,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,228.0,, I need to change my address.,i need to change my address,,i need to change my address,,,0.2210249720001229,3A,16000.0,clean, I need to change my address.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:46,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,142.0,, I need to get some money out tomorrow and I'm just wondering what's the maximum I can withdraw from the count. Thanks.,i need to get some money out tomorrow and i m just wondering what s the maximum i can withdraw from the count thanks,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,0.5528101540003263,3A,16000.0,clean, I need to get some money out tomorrow and I'm just wondering what's the maximum I can withdraw from the count. Thanks.,0.1304347826086956,0.0892857142857142,0.1304347826086956,0.0892857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:47,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,104.0,, The app isn't working.,the app isn t working,,the app isn t working,,,0.1979638220000197,3A,16000.0,clean, The app isn't working.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:48,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,558.0,," Hey there, I'm just calling about setting up a direct debit. I'm just hoping that you could help me. I haven't been able to do this on the app and I just want to talk to someone about it to help set everything up.",hey there i m just calling about setting up a direct debit i m just hoping that you could help me i haven t been able to do this on the app and i just want to talk to someone about it to help set everything up,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,1.0405391419999432,3A,16000.0,clean," Hey there, I'm just calling about setting up a direct debit. I'm just hoping that you could help me. I haven't been able to do this on the app and I just want to talk to someone about it to help set everything up.",0.25,0.1490384615384615,0.25,0.1490384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:48,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,89.0,," Hey mate, I'm on to lock my card. I've lost my card so I need to freeze it or stop all transactions. Can you please do that for me?",hey mate i m on to lock my card i ve lost my card so i need to freeze it or stop all transactions can you please do that for me,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,0.6993976750000002,3A,16000.0,clean," Hey mate, I'm on to lock my card. I've lost my card so I need to freeze it or stop all transactions. Can you please do that for me?",0.2962962962962963,0.1166666666666666,0.2962962962962963,0.1166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:49,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,604.0,, Good day mate. I'm making a large purchase online at Sizzle Sunday and SMS verification code or something. I'm not sure how that works. Could you explain that? Thanks.,good day mate i m making a large purchase online at sizzle sunday and sms verification code or something i m not sure how that works could you explain that thanks,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,0.7551048120003543,3A,16000.0,clean, Good day mate. I'm making a large purchase online at Sizzle Sunday and SMS verification code or something. I'm not sure how that works. Could you explain that? Thanks.,0.3225806451612903,0.1419354838709677,0.3225806451612903,0.1419354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:50,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,432.0,, Hi there. I'm calling about a business loan. I was wondering if I could get some information from you please.,hi there i m calling about a business loan i was wondering if i could get some information from you please,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.51772046699989,3A,16000.0,clean, Hi there. I'm calling about a business loan. I was wondering if I could get some information from you please.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:51,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,25.0,, I need to pay a bill. I'd like to make payment.,i need to pay a bill i d like to make payment,,i need to pay a bill id like to make payment,,,0.3464902579999034,3A,24000.0,clean, I need to pay a bill. I'd like to make payment.,0.1818181818181818,0.0227272727272727,0.1818181818181818,0.0227272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:51,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,281.0,, I want to open a joint account.,i want to open a joint account,,i want to open a joint account,,,0.234715898000104,3A,24000.0,clean, I want to open a joint account.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:52,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,250.0,," Um, I'm trying to have a save, so I need to check my credit card works over time. What can I have a save?",um i m trying to have a save so i need to check my credit card works over time what can i have a save,,i m going overseas and i need to check my credit card works ok but ok overseas,,,0.5833550229999673,3A,24000.0,clean," Um, I'm trying to have a save, so I need to check my credit card works over time. What can I have a save?",0.8823529411764706,0.5512820512820513,0.8823529411764706,0.5512820512820513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:52,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,228.0,, I need to change my address.,i need to change my address,,i need to change my address,,,0.2495906030007972,3A,24000.0,clean, I need to change my address.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:53,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,142.0,," Um, I need to get some money out tomorrow and I'm just wondering, um, what's next then? I can withdraw from the account, thanks.",um i need to get some money out tomorrow and i m just wondering um what s next then i can withdraw from the account thanks,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,0.6571293749993856,3A,24000.0,clean," Um, I need to get some money out tomorrow and I'm just wondering, um, what's next then? I can withdraw from the account, thanks.",0.2608695652173913,0.2142857142857142,0.2608695652173913,0.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:53,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,104.0,, The app isn't working.,the app isn t working,,the app isn t working,,,0.2004804669995792,3A,24000.0,clean, The app isn't working.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:54,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,558.0,," Hey there, I'm just calling about setting up a direct debit. I'm just hoping that you could help me out. I haven't been able to do this on the app and I just want to talk to someone about it to help set everything up.",hey there i m just calling about setting up a direct debit i m just hoping that you could help me out i haven t been able to do this on the app and i just want to talk to someone about it to help set everything up,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,0.987294923999798,3A,24000.0,clean," Hey there, I'm just calling about setting up a direct debit. I'm just hoping that you could help me out. I haven't been able to do this on the app and I just want to talk to someone about it to help set everything up.",0.2708333333333333,0.1682692307692307,0.2708333333333333,0.1682692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:54,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,89.0,, I wonder what my card is? What's my card? I need to freeze it to stop all transactions. Can you please do that for me?,i wonder what my card is what s my card i need to freeze it to stop all transactions can you please do that for me,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,0.6049162119998073,3A,24000.0,clean, I wonder what my card is? What's my card? I need to freeze it to stop all transactions. Can you please do that for me?,0.4814814814814814,0.275,0.4814814814814814,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:55,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,604.0,," Yeah, good I might. I'm making a large purchase on one at Cecil's in the SMS verification code or something. I'm not sure how that works. Could you explain that? Thanks.",yeah good i might i m making a large purchase on one at cecil s in the sms verification code or something i m not sure how that works could you explain that thanks,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,0.786546172999806,3A,24000.0,clean," Yeah, good I might. I'm making a large purchase on one at Cecil's in the SMS verification code or something. I'm not sure how that works. Could you explain that? Thanks.",0.4516129032258064,0.2387096774193548,0.4516129032258064,0.2387096774193548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20A,,,,,,,,,,,,,,,2026-04-04 00:43:56,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20a_whisper_pipeline,432.0,, Hi there. I'm calling about a business loan. I was wondering if I could get some information from you please.,hi there i m calling about a business loan i was wondering if i could get some information from you please,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.5172541400006594,3A,24000.0,clean, Hi there. I'm calling about a business loan. I was wondering if I could get some information from you please.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:58,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,25.0,,THE CARBAR ECNOTGON,the carbar ecnotgon,,i need to pay a bill id like to make payment,,,0.1844362940000792,3A,8000.0,clean,THE CARBAR ECNOTGON,1.0,0.8181818181818182,1.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:58,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,281.0,,IRTOMBLE TOMTIN,irtomble tomtin,,i want to open a joint account,,,0.0798867010007597,3A,8000.0,clean,IRTOMBLE TOMTIN,1.0,0.7333333333333333,1.0,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
